cocktail_id,generation,cocktail_no,solution_component_no,concentration,units,name,ph
4f15c1beeeaabc8234001c92,6,C1173,2,0.2,M,"tri-lithium citrate tetrahydrate",8.4
4f15c1beeeaabc8234001c93,6,C1174,1,0.2,M,"Sodium citrate tribasic dihydrate",8.3
4f15c1beeeaabc8234001c93,6,C1174,2,20,"% (w/v)","polyethylene glycol 3350",8.3
4f15c1beeeaabc8234001c94,6,C1175,1,20,"% (w/v)","polyethylene glycol 3350",8.3
4f15c1beeeaabc8234001c94,6,C1175,2,0.2,M,"tri-potassium citrate monohydrate",8.3
4f15c1beeeaabc8234001c95,6,C1176,1,0.2,M,"di-Ammonium hydrogen citrate",5.1
4f15c1beeeaabc8234001c95,6,C1176,2,20,"% (w/v)","polyethylene glycol 3350",5.1
4f15c1beeeaabc8234001c96,6,C1177,1,0.1,M,"Citric acid",4
4f15c1beeeaabc8234001c96,6,C1177,2,5,"% (w/v)","polyethylene glycol 6000",4
4f15c1beeeaabc8234001c97,6,C1178,1,0.1,M,"Citric acid",5
4f15c1beeeaabc8234001c97,6,C1178,2,5,"% (w/v)","polyethylene glycol 6000",5
4f15c1beeeaabc8234001c98,6,C1179,1,5,"% (w/v)","polyethylene glycol 6000",6
4f15c1beeeaabc8234001c98,6,C1179,2,0.1,M,"MES monohydrate",6
4f15c1beeeaabc8234001c99,6,C1180,1,0.1,M,HEPES,7
4f15c1beeeaabc8234001c99,6,C1180,2,5,"% (w/v)","polyethylene glycol 6000",7
4f15c1beeeaabc8234001c9a,6,C1181,1,0.1,M,Tris,8
4f15c1beeeaabc8234001c9a,6,C1181,2,5,"% (w/v)","polyethylene glycol 6000",8
4f15c1beeeaabc8234001c9b,6,C1182,1,0.1,M,Bicine,9
4f15c1beeeaabc8234001c9b,6,C1182,2,5,"% (w/v)","polyethylene glycol 6000",9
4f15c1beeeaabc8234001c9c,6,C1183,1,0.1,M,"Citric acid",4
4f15c1beeeaabc8234001c9c,6,C1183,2,10,"% (w/v)","polyethylene glycol 6000",4
4f15c1beeeaabc8234001c9d,6,C1184,1,0.1,M,"Citric acid",5
4f15c1beeeaabc8234001c9d,6,C1184,2,10,"% (w/v)","polyethylene glycol 6000",5
4f15c1beeeaabc8234001c9e,6,C1185,1,10,"% (w/v)","polyethylene glycol 6000",6
4f15c1beeeaabc8234001c9e,6,C1185,2,0.1,M,"MES monohydrate",6
4f15c1beeeaabc8234001c9f,6,C1186,1,0.1,M,HEPES,7
4f15c1beeeaabc8234001c9f,6,C1186,2,10,"% (w/v)","polyethylene glycol 6000",7
4f15c1beeeaabc8234001ca0,6,C1187,1,0.1,M,Tris,8
4f15c1beeeaabc8234001ca0,6,C1187,2,10,"% (w/v)","polyethylene glycol 6000",8
4f15c1beeeaabc8234001ca1,6,C1188,1,0.1,M,Bicine,9
4f15c1beeeaabc8234001ca1,6,C1188,2,10,"% (w/v)","polyethylene glycol 6000",9
4f15c1beeeaabc8234001ca2,6,C1189,1,0.1,M,"Citric acid",4
4f15c1beeeaabc8234001ca2,6,C1189,2,20,"% (w/v)","polyethylene glycol 6000",4
4f15c1beeeaabc8234001ca3,6,C1190,1,0.1,M,"Citric acid",5
4f15c1beeeaabc8234001ca3,6,C1190,2,20,"% (w/v)","polyethylene glycol 6000",5
4f15c1beeeaabc8234001ca4,6,C1191,1,20,"% (w/v)","polyethylene glycol 6000",6
4f15c1beeeaabc8234001ca4,6,C1191,2,0.1,M,"MES monohydrate",6
4f15c1beeeaabc8234001ca5,6,C1192,1,0.1,M,HEPES,7
4f15c1beeeaabc8234001ca5,6,C1192,2,20,"% (w/v)","polyethylene glycol 6000",7
4f15c1beeeaabc8234001ca6,6,C1193,1,0.1,M,Tris,8
4f15c1beeeaabc8234001ca6,6,C1193,2,20,"% (w/v)","polyethylene glycol 6000",8
4f15c1beeeaabc8234001ca7,6,C1194,1,0.1,M,Bicine,9
4f15c1beeeaabc8234001ca7,6,C1194,2,20,"% (w/v)","polyethylene glycol 6000",9
4f15c1beeeaabc8234001ca8,6,C1195,1,0.1,M,"Citric acid",4
4f15c1beeeaabc8234001ca8,6,C1195,2,30,"% (w/v)","polyethylene glycol 6000",4
4f15c1beeeaabc8234001ca9,6,C1196,1,0.1,M,"Citric acid",5
4f15c1beeeaabc8234001ca9,6,C1196,2,30,"% (w/v)","polyethylene glycol 6000",5
4f15c1beeeaabc8234001caa,6,C1197,1,30,"% (w/v)","polyethylene glycol 6000",6
4f15c1beeeaabc8234001caa,6,C1197,2,0.1,M,"MES monohydrate",6
4f15c1beeeaabc8234001cab,6,C1198,1,0.1,M,HEPES,7
4f15c1beeeaabc8234001cab,6,C1198,2,30,"% (w/v)","polyethylene glycol 6000",7
4f15c1beeeaabc8234001cac,6,C1199,1,0.1,M,Tris,8
4f15c1beeeaabc8234001cac,6,C1199,2,30,"% (w/v)","polyethylene glycol 6000",8
4f15c1beeeaabc8234001cad,6,C1200,1,0.1,M,Bicine,9
4f15c1beeeaabc8234001cad,6,C1200,2,30,"% (w/v)","polyethylene glycol 6000",9
4f15c1beeeaabc8234001cae,6,C1201,1,0.8,M,"Ammonium sulfate",4
4f15c1beeeaabc8234001cae,6,C1201,2,0.1,M,"Citric acid",4
4f15c1beeeaabc8234001caf,6,C1202,1,0.8,M,"Ammonium sulfate",5
4f15c1beeeaabc8234001caf,6,C1202,2,0.1,M,"Citric acid",5
4f15c1beeeaabc8234001cb0,6,C1203,1,0.8,M,"Ammonium sulfate",6
4f15c1beeeaabc8234001cb0,6,C1203,2,0.1,M,"MES monohydrate",6
4f15c1beeeaabc8234001cb1,6,C1204,1,0.8,M,"Ammonium sulfate",7
4f15c1beeeaabc8234001cb1,6,C1204,2,0.1,M,HEPES,7
4f15c1beeeaabc8234001cb2,6,C1205,1,0.8,M,"Ammonium sulfate",8
4f15c1beeeaabc8234001cb2,6,C1205,2,0.1,M,Tris,8
4f15c1beeeaabc8234001cb3,6,C1206,1,0.8,M,"Ammonium sulfate",9
4f15c1beeeaabc8234001cb3,6,C1206,2,0.1,M,Bicine,9
4f15c1beeeaabc8234001cb4,6,C1207,1,1.6,M,"Ammonium sulfate",4
4f15c1beeeaabc8234001cb4,6,C1207,2,0.1,M,"Citric acid",4
4f15c1beeeaabc8234001cb5,6,C1208,1,1.6,M,"Ammonium sulfate",5
4f15c1beeeaabc8234001cb5,6,C1208,2,0.1,M,"Citric acid",5
4f15c1beeeaabc8234001cb6,6,C1209,1,1.6,M,"Ammonium sulfate",6
4f15c1beeeaabc8234001cb6,6,C1209,2,0.1,M,"MES monohydrate",6
4f15c1beeeaabc8234001cb7,6,C1210,1,1.6,M,"Ammonium sulfate",7
4f15c1beeeaabc8234001cb7,6,C1210,2,0.1,M,HEPES,7
4f15c1beeeaabc8234001cb8,6,C1211,1,1.6,M,"Ammonium sulfate",8
4f15c1beeeaabc8234001cb8,6,C1211,2,0.1,M,Tris,8
4f15c1beeeaabc8234001cb9,6,C1212,1,1.6,M,"Ammonium sulfate",9
4f15c1beeeaabc8234001cb9,6,C1212,2,0.1,M,Bicine,9
4f15c1beeeaabc8234001cba,6,C1213,1,2.4,M,"Ammonium sulfate",4
4f15c1beeeaabc8234001cba,6,C1213,2,0.1,M,"Citric acid",4
4f15c1beeeaabc8234001cbb,6,C1214,1,2.4,M,"Ammonium sulfate",5
4f15c1beeeaabc8234001cbb,6,C1214,2,0.1,M,"Citric acid",5
4f15c1beeeaabc8234001cbc,6,C1215,1,2.4,M,"Ammonium sulfate",6
4f15c1beeeaabc8234001cbc,6,C1215,2,0.1,M,"MES monohydrate",6
4f15c1beeeaabc8234001cbd,6,C1216,1,2.4,M,"Ammonium sulfate",7
4f15c1beeeaabc8234001cbd,6,C1216,2,0.1,M,HEPES,7
4f15c1beeeaabc8234001cbe,6,C1217,1,2.4,M,"Ammonium sulfate",8
4f15c1beeeaabc8234001cbe,6,C1217,2,0.1,M,Tris,8
4f15c1beeeaabc8234001cbf,6,C1218,1,2.4,M,"Ammonium sulfate",9
4f15c1beeeaabc8234001cbf,6,C1218,2,0.1,M,Bicine,9
4f15c1beeeaabc8234001cc0,6,C1219,1,3.2,M,"Ammonium sulfate",4
4f15c1beeeaabc8234001cc0,6,C1219,2,0.1,M,"Citric acid",4
4f15c1beeeaabc8234001cc1,6,C1220,1,3.2,M,"Ammonium sulfate",5
4f15c1beeeaabc8234001cc1,6,C1220,2,0.1,M,"Citric acid",5
4f15c1beeeaabc8234001cc2,6,C1221,1,3.2,M,"Ammonium sulfate",6
4f15c1beeeaabc8234001cc2,6,C1221,2,0.1,M,"MES monohydrate",6
4f15c1beeeaabc8234001cc3,6,C1222,1,3.2,M,"Ammonium sulfate",7
4f15c1beeeaabc8234001cc3,6,C1222,2,0.1,M,HEPES,7
4f15c1beeeaabc8234001cc4,6,C1223,1,3.2,M,"Ammonium sulfate",8
4f15c1beeeaabc8234001cc4,6,C1223,2,0.1,M,Tris,8
4f15c1beeeaabc8234001cc5,6,C1224,1,3.2,M,"Ammonium sulfate",9
4f15c1beeeaabc8234001cc5,6,C1224,2,0.1,M,Bicine,9
4f15c1beeeaabc8234001cc6,6,C1225,1,1,M,"Sodium chloride",4
4f15c1beeeaabc8234001cc6,6,C1225,2,0.1,M,"Citric acid",4
4f15c1beeeaabc8234001cc7,6,C1226,1,1,M,"Sodium chloride",5
4f15c1beeeaabc8234001cc7,6,C1226,2,0.1,M,"Citric acid",5
4f15c1beeeaabc8234001cc8,6,C1227,1,1,M,"Sodium chloride",6
4f15c1beeeaabc8234001cc8,6,C1227,2,0.1,M,"MES monohydrate",6
4f15c1beeeaabc8234001cc9,6,C1228,1,1,M,"Sodium chloride",7
4f15c1beeeaabc8234001cc9,6,C1228,2,0.1,M,HEPES,7
4f15c1beeeaabc8234001cca,6,C1229,1,1,M,"Sodium chloride",8
4f15c1beeeaabc8234001cca,6,C1229,2,0.1,M,Tris,8
4f15c1beeeaabc8234001ccb,6,C1230,1,1,M,"Sodium chloride",9
4f15c1beeeaabc8234001ccb,6,C1230,2,0.1,M,Bicine,9
4f15c1beeeaabc8234001ccc,6,C1231,1,2,M,"Sodium chloride",4
4f15c1beeeaabc8234001ccc,6,C1231,2,0.1,M,"Citric acid",4
4f15c1beeeaabc8234001ccd,6,C1232,1,2,M,"Sodium chloride",5
4f15c1beeeaabc8234001ccd,6,C1232,2,0.1,M,"Citric acid",5
4f15c1beeeaabc8234001cce,6,C1233,1,2,M,"Sodium chloride",6
4f15c1beeeaabc8234001cce,6,C1233,2,0.1,M,"MES monohydrate",6
4f15c1beeeaabc8234001ccf,6,C1234,1,2,M,"Sodium chloride",7
4f15c1beeeaabc8234001ccf,6,C1234,2,0.1,M,HEPES,7
4f15c1beeeaabc8234001cd0,6,C1235,1,2,M,"Sodium chloride",8
4f15c1beeeaabc8234001cd0,6,C1235,2,0.1,M,Tris,8
4f15c1beeeaabc8234001cd1,6,C1236,1,2,M,"Sodium chloride",9
4f15c1beeeaabc8234001cd1,6,C1236,2,0.1,M,Bicine,9
4f15c1beeeaabc8234001cd2,6,C1237,1,3,M,"Sodium chloride",4
4f15c1beeeaabc8234001cd2,6,C1237,2,0.1,M,"Citric acid",4
4f15c1beeeaabc8234001cd3,6,C1238,1,3,M,"Sodium chloride",5
4f15c1beeeaabc8234001cd3,6,C1238,2,0.1,M,"Citric acid",5
4f15c1beeeaabc8234001cd4,6,C1239,1,3,M,"Sodium chloride",6
4f15c1beeeaabc8234001cd4,6,C1239,2,0.1,M,"MES monohydrate",6
4f15c1beeeaabc8234001cd5,6,C1240,1,3,M,"Sodium chloride",7
4f15c1beeeaabc8234001cd5,6,C1240,2,0.1,M,HEPES,7
4f15c1beeeaabc8234001cd6,6,C1241,1,3,M,"Sodium chloride",8
4f15c1beeeaabc8234001cd6,6,C1241,2,0.1,M,Tris,8
4f15c1beeeaabc8234001cd7,6,C1242,1,3,M,"Sodium chloride",9
4f15c1beeeaabc8234001cd7,6,C1242,2,0.1,M,Bicine,9
4f15c1beeeaabc8234001cd8,6,C1243,1,4,M,"Sodium chloride",4
4f15c1beeeaabc8234001cd8,6,C1243,2,0.1,M,"Citric acid",4
4f15c1beeeaabc8234001cd9,6,C1244,1,4,M,"Sodium chloride",5
4f15c1beeeaabc8234001cd9,6,C1244,2,0.1,M,"Citric acid",5
4f15c1beeeaabc8234001cda,6,C1245,1,4,M,"Sodium chloride",6
4f15c1beeeaabc8234001cda,6,C1245,2,0.1,M,"MES monohydrate",6
4f15c1beeeaabc8234001cdb,6,C1246,1,4,M,"Sodium chloride",7
4f15c1beeeaabc8234001cdb,6,C1246,2,0.1,M,HEPES,7
4f15c1beeeaabc8234001cdc,6,C1247,1,4,M,"Sodium chloride",8
4f15c1beeeaabc8234001cdc,6,C1247,2,0.1,M,Tris,8
4f15c1beeeaabc8234001cdd,6,C1248,1,4,M,"Sodium chloride",9
4f15c1beeeaabc8234001cdd,6,C1248,2,0.1,M,Bicine,9
4f15c1beeeaabc8234001cde,6,C1249,1,0.02,M,"Calcium chloride dihydrate",4.6
4f15c1beeeaabc8234001cde,6,C1249,2,0.1,M,"Sodium acetate trihydrate",4.6
4f15c1beeeaabc8234001cde,6,C1249,3,30,"% (v/v)",MPD,4.6
4f15c1beeeaabc8234001cdf,6,C1250,1,0.4,M,"Potassium sodium tartrate tetrahydrate",8.4
4f15c1beeeaabc8234001ce0,6,C1251,1,0.4,M,"Ammonium phosphate monobasic",4.2
4f15c1beeeaabc8234001ce1,6,C1252,1,2,M,"Ammonium sulfate",8.5
4f15c1beeeaabc8234001ce1,6,C1252,2,0.1,M,"Tris HCl",8.5
4f15c1beeeaabc8234001ce2,6,C1253,1,0.2,M,"Sodium citrate tribasic dihydrate",7.5
4f15c1beeeaabc8234001ce2,6,C1253,2,30,"% (v/v)",MPD,7.5
4f15c1beeeaabc8234001ce2,6,C1253,3,0.1,M,HEPES-Na,7.5
4f15c1beeeaabc8234001ce3,6,C1254,1,0.2,M,"Magnesium chloride hexahydrate",8.5
4f15c1beeeaabc8234001ce3,6,C1254,2,0.1,M,"Tris HCl",8.5
4f15c1beeeaabc8234001ce3,6,C1254,3,30,"% (w/v)","polyethylene glycol 4000",8.5
4f15c1beeeaabc8234001ce4,6,C1255,1,1.4,M,"Sodium acetate trihydrate",6.5
4f15c1beeeaabc8234001ce4,6,C1255,2,0.1,M,"Sodium cacodylate trihydrate",6.5
4f15c1beeeaabc8234001ce5,6,C1256,1,0.2,M,"Sodium citrate tribasic dihydrate",6.5
4f15c1beeeaabc8234001ce5,6,C1256,2,30,"% (v/v)",Iso-propanol,6.5
4f15c1beeeaabc8234001ce5,6,C1256,3,0.1,M,"Sodium cacodylate trihydrate",6.5
4f15c1beeeaabc8234001ce6,6,C1257,1,0.1,M,"Sodium citrate tribasic dihydrate",5.6
4f15c1beeeaabc8234001ce6,6,C1257,2,30,"% (w/v)","polyethylene glycol 4000",5.6
4f15c1beeeaabc8234001ce6,6,C1257,3,0.2,M,"Ammonium acetate",5.6
4f15c1beeeaabc8234001ce7,6,C1258,1,0.1,M,"Sodium acetate trihydrate",4.6
4f15c1beeeaabc8234001ce7,6,C1258,2,30,"% (w/v)","polyethylene glycol 4000",4.6
4f15c1beeeaabc8234001ce7,6,C1258,3,0.2,M,"Ammonium acetate",4.6
4f15c1beeeaabc8234001ce8,6,C1259,1,1,M,"Ammonium phosphate monobasic",5.6
4f15c1beeeaabc8234001ce8,6,C1259,2,0.1,M,"Sodium citrate tribasic dihydrate",5.6
4f15c1beeeaabc8234001ce9,6,C1260,1,0.2,M,"Magnesium chloride hexahydrate",7.5
4f15c1beeeaabc8234001ce9,6,C1260,2,0.1,M,HEPES-Na,7.5
4f15c1beeeaabc8234001ce9,6,C1260,3,30,"% (v/v)",Iso-propanol,7.5
4f15c1beeeaabc8234001cea,6,C1261,1,0.2,M,"Sodium citrate tribasic dihydrate",8.5
4f15c1beeeaabc8234001cea,6,C1261,2,0.1,M,"Tris HCl",8.5
4f15c1beeeaabc8234001cea,6,C1261,3,30,"% (v/v)","polyethylene glycol 400",8.5
4f15c1beeeaabc8234001ceb,6,C1262,1,0.2,M,"Calcium chloride dihydrate",7.5
4f15c1beeeaabc8234001ceb,6,C1262,2,28,"% (v/v)","polyethylene glycol 400",7.5
4f15c1beeeaabc8234001ceb,6,C1262,3,0.1,M,HEPES-Na,7.5
4f15c1beeeaabc8234001cec,6,C1263,1,0.2,M,"Ammonium sulfate",6.5
4f15c1beeeaabc8234001cec,6,C1263,2,30,"% (w/v)","polyethylene glycol 8000",6.5
4f15c1beeeaabc8234001cec,6,C1263,3,0.1,M,"Sodium cacodylate trihydrate",6.5
4f15c1beeeaabc8234001ced,6,C1264,1,1.5,M,"Lithium sulfate monohydrate",7.5
4f15c1beeeaabc8234001ced,6,C1264,2,0.1,M,HEPES-Na,7.5
4f15c1beeeaabc8234001cee,6,C1265,1,0.2,M,"Lithium sulfate monohydrate",8.5
4f15c1beeeaabc8234001cee,6,C1265,2,0.1,M,"Tris HCl",8.5
4f15c1beeeaabc8234001cee,6,C1265,3,30,"% (w/v)","polyethylene glycol 4000",8.5
4f15c1beeeaabc8234001cef,6,C1266,1,0.2,M,"Magnesium acetate tetrahydrate",6.5
4f15c1beeeaabc8234001cef,6,C1266,2,20,"% (w/v)","polyethylene glycol 8000",6.5
4f15c1beeeaabc8234001cef,6,C1266,3,0.1,M,"Sodium cacodylate trihydrate",6.5
4f15c1beeeaabc8234001cf0,6,C1267,1,0.1,M,"Tris HCl",8.5
4f15c1beeeaabc8234001cf0,6,C1267,2,30,"% (v/v)",Iso-propanol,8.5
4f15c1beeeaabc8234001cf0,6,C1267,3,0.2,M,"Ammonium acetate",8.5
4f15c1beeeaabc8234001cf1,6,C1268,1,0.2,M,"Ammonium sulfate",4.6
4f15c1beeeaabc8234001cf1,6,C1268,2,0.1,M,"Sodium acetate trihydrate",4.6
4f15c1beeeaabc8234001cf1,6,C1268,3,25,"% (w/v)","polyethylene glycol 4000",4.6
4f15c1beeeaabc8234001cf2,6,C1269,1,0.2,M,"Magnesium acetate tetrahydrate",6.5
4f15c1beeeaabc8234001cf2,6,C1269,2,30,"% (v/v)",MPD,6.5
4f15c1beeeaabc8234001cf2,6,C1269,3,0.1,M,"Sodium cacodylate trihydrate",6.5
4f15c1beeeaabc8234001cf3,6,C1270,1,0.2,M,"Sodium acetate trihydrate",8.5
4f15c1beeeaabc8234001cf3,6,C1270,2,0.1,M,"Tris HCl",8.5
4f15c1beeeaabc8234001cf3,6,C1270,3,30,"% (w/v)","polyethylene glycol 4000",8.5
4f15c1beeeaabc8234001cf4,6,C1271,1,0.2,M,"Magnesium chloride hexahydrate",7.5
4f15c1beeeaabc8234001cf4,6,C1271,2,30,"% (v/v)","polyethylene glycol 400",7.5
4f15c1beeeaabc8234001cf4,6,C1271,3,0.1,M,HEPES-Na,7.5
4f15c1beeeaabc8234001cf5,6,C1272,1,0.2,M,"Calcium chloride dihydrate",4.6
4f15c1beeeaabc8234001cf5,6,C1272,2,0.1,M,"Sodium acetate trihydrate",4.6
4f15c1beeeaabc8234001cf5,6,C1272,3,20,"% (v/v)",Iso-propanol,4.6
4f15c1beeeaabc8234001cf6,6,C1273,1,1,M,"Sodium acetate trihydrate",6.5
4f15c1beeeaabc8234001cf6,6,C1273,2,0.1,M,Imidazole,6.5
4f15c1beeeaabc8234001cf7,6,C1274,1,0.1,M,"Sodium citrate tribasic dihydrate",5.6
4f15c1beeeaabc8234001cf7,6,C1274,2,30,"% (v/v)",MPD,5.6
4f15c1beeeaabc8234001cf7,6,C1274,3,0.2,M,"Ammonium acetate",5.6
4f15c1beeeaabc8234001cf8,6,C1275,1,0.2,M,"Sodium citrate tribasic dihydrate",7.5
4f15c1beeeaabc8234001cf8,6,C1275,2,0.1,M,HEPES-Na,7.5
4f15c1beeeaabc8234001cf8,6,C1275,3,20,"% (v/v)",Iso-propanol,7.5
4f15c1beeeaabc8234001cf9,6,C1276,1,0.2,M,"Sodium acetate trihydrate",6.5
4f15c1beeeaabc8234001cf9,6,C1276,2,30,"% (w/v)","polyethylene glycol 8000",6.5
4f15c1beeeaabc8234001cf9,6,C1276,3,0.1,M,"Sodium cacodylate trihydrate",6.5
4f15c1beeeaabc8234001cfa,6,C1277,1,0.1,M,HEPES-Na,7.5
4f15c1beeeaabc8234001cfa,6,C1277,2,0.8,M,"Potassium sodium tartrate tetrahydrate",7.5
4f15c1beeeaabc8234001cfb,6,C1278,1,0.2,M,"Ammonium sulfate",5.4
4f15c1beeeaabc8234001cfb,6,C1278,2,30,"% (w/v)","polyethylene glycol 8000",5.4
4f15c1beeeaabc8234001cfc,6,C1279,1,0.2,M,"Ammonium sulfate",5.6
4f15c1beeeaabc8234001cfc,6,C1279,2,30,"% (w/v)","polyethylene glycol 4000",5.6
4f15c1beeeaabc8234001cfd,6,C1280,1,2,M,"Ammonium sulfate",5.2
4f15c1beeeaabc8234001cfe,6,C1281,1,4,M,"Sodium formate",8.7
4f15c1beeeaabc8234001cff,6,C1282,1,0.1,M,"Sodium acetate trihydrate",4.6
4f15c1beeeaabc8234001cff,6,C1282,2,2,M,"Sodium formate",4.6
4f15c1beeeaabc8234001d00,6,C1283,1,0.8,M,"Potassium phosphate monobasic",7.5
4f15c1beeeaabc8234001d00,6,C1283,2,0.8,M,"Sodium phosphate monobasic monohydrate",7.5
4f15c1beeeaabc8234001d00,6,C1283,3,0.1,M,HEPES-Na,7.5
4f15c1beeeaabc8234001d01,6,C1284,1,0.1,M,"Tris HCl",8.5
4f15c1beeeaabc8234001d01,6,C1284,2,8,"% (w/v)","polyethylene glycol 8000",8.5
4f15c1beeeaabc8234001d02,6,C1285,1,0.1,M,"Sodium acetate trihydrate",4.6
4f15c1beeeaabc8234001d02,6,C1285,2,8,"% (w/v)","polyethylene glycol 4000",4.6
4f15c1beeeaabc8234001d03,6,C1286,1,1.4,M,"Sodium citrate tribasic dihydrate",7.5
4f15c1beeeaabc8234001d03,6,C1286,2,0.1,M,HEPES-Na,7.5
4f15c1beeeaabc8234001d04,6,C1287,1,2,M,"Ammonium sulfate",7.5
4f15c1beeeaabc8234001d04,6,C1287,2,2,"% (v/v)","polyethylene glycol 400",7.5
4f15c1beeeaabc8234001d04,6,C1287,3,0.1,M,HEPES-Na,7.5
4f15c1beeeaabc8234001d05,6,C1288,1,0.1,M,"Sodium citrate tribasic dihydrate",5.6
4f15c1beeeaabc8234001d05,6,C1288,2,20,"% (w/v)","polyethylene glycol 4000",5.6
4f15c1beeeaabc8234001d05,6,C1288,3,20,"% (v/v)",Iso-propanol,5.6
4f15c1beeeaabc8234001d06,6,C1289,1,20,"% (w/v)","polyethylene glycol 4000",7.5
4f15c1beeeaabc8234001d06,6,C1289,2,0.1,M,HEPES-Na,7.5
4f15c1beeeaabc8234001d06,6,C1289,3,10,"% (v/v)",Iso-propanol,7.5
4f15c1beeeaabc8234001d07,6,C1290,1,0.05,M,"Potassium phosphate monobasic",5
4f15c1beeeaabc8234001d07,6,C1290,2,20,"% (w/v)","polyethylene glycol 8000",5
4f15c1beeeaabc8234001d08,6,C1291,1,30,"% (w/v)","polyethylene glycol 1500",6.3
4f15c1beeeaabc8234001d09,6,C1292,1,0.2,M,"Magnesium formate dihydrate",7.8
4f15c1beeeaabc8234001d0a,6,C1293,1,0.2,M,"Zinc acetate dihydrate",6.5
4f15c1beeeaabc8234001d0a,6,C1293,2,18,"% (w/v)","polyethylene glycol 8000",6.5
4f15c1beeeaabc8234001d0a,6,C1293,3,0.1,M,"Sodium cacodylate trihydrate",6.5
4f15c1beeeaabc8234001d0b,6,C1294,1,18,"% (w/v)","polyethylene glycol 8000",6.5
4f15c1beeeaabc8234001d0b,6,C1294,2,0.1,M,"Sodium cacodylate trihydrate",6.5
4f15c1beeeaabc8234001d0b,6,C1294,3,0.2,M,"Calcium acetate hydrate",6.5
4f15c1beeeaabc8234001d0c,6,C1295,1,2,M,"Ammonium sulfate",4.6
4f15c1beeeaabc8234001d0c,6,C1295,2,0.1,M,"Sodium acetate trihydrate",4.6
4f15c1beeeaabc8234001d0d,6,C1296,1,2,M,"Ammonium phosphate monobasic",8.5
4f15c1beeeaabc8234001d0d,6,C1296,2,0.1,M,"Tris HCl",8.5
4f15c1beeeaabc8234001d0e,6,C1297,1,2,M,"Sodium chloride",5.6
4f15c1beeeaabc8234001d0e,6,C1297,2,10,"% (w/v)","polyethylene glycol 6000",5.6
4f15c1beeeaabc8234001d0f,6,C1298,1,0.01,M,"Magnesium chloride hexahydrate",5.8
4f15c1beeeaabc8234001d0f,6,C1298,2,0.5,M,"Sodium chloride",5.8
4f15c1beeeaabc8234001d0f,6,C1298,3,0.01,M,"Hexadecyltrimethylammonium bromide",5.8
4f15c1beeeaabc8234001d10,6,C1299,1,25,"% (v/v)","Ethylene Glycol",5.8
4f15c1beeeaabc8234001d11,6,C1300,1,35,"% (v/v)","1,4-Dioxane",4.4
4f15c1beeeaabc8234001d12,6,C1301,1,2,M,"Ammonium sulfate",5.2
4f15c1beeeaabc8234001d12,6,C1301,2,5,"% (v/v)",Iso-propanol,5.2
4f15c1beeeaabc8234001d13,6,C1302,1,1,M,Imidazole,7
4f15c1beeeaabc8234001d14,6,C1303,1,10,"% (w/v)","polyethylene glycol 1000",5.8
4f15c1beeeaabc8234001d14,6,C1303,2,10,"% (w/v)","polyethylene glycol 8000",5.8
4f15c1beeeaabc8234001d15,6,C1304,1,1.5,M,"Sodium chloride",5.8
4f15c1beeeaabc8234001d15,6,C1304,2,10,"% (v/v)",Ethanol,5.8
4f15c1beeeaabc8234001d16,6,C1305,1,2,M,"Sodium chloride",4.6
4f15c1beeeaabc8234001d16,6,C1305,2,0.1,M,"Sodium acetate trihydrate",4.6
4f15c1beeeaabc8234001d17,6,C1306,1,0.2,M,"Sodium chloride",4.6
4f15c1beeeaabc8234001d17,6,C1306,2,0.1,M,"Sodium acetate trihydrate",4.6
4f15c1beeeaabc8234001d17,6,C1306,3,30,"% (v/v)",MPD,4.6
4f15c1beeeaabc8234001d18,6,C1307,1,0.1,M,"Sodium acetate trihydrate",4.6
4f15c1beeeaabc8234001d18,6,C1307,2,1,M,"1,6-hexanediol",4.6
4f15c1beeeaabc8234001d18,6,C1307,3,0.01,M,"Cobalt(II) chloride hexahydrate",4.6
4f15c1beeeaabc8234001d19,6,C1308,1,0.1,M,"Sodium acetate trihydrate",4.6
4f15c1beeeaabc8234001d19,6,C1308,2,30,"% (v/v)","polyethylene glycol 400",4.6
4f15c1beeeaabc8234001d19,6,C1308,3,0.1,M,"Cadmium chloride dihydrate",4.6
4f15c1beeeaabc8234001d1a,6,C1309,1,0.2,M,"Ammonium sulfate",4.6
4f15c1beeeaabc8234001d1a,6,C1309,2,0.1,M,"Sodium acetate trihydrate",4.6
4f15c1beeeaabc8234001d1a,6,C1309,3,30,"% (w/v)","polyethylene glycol monomethyl ether 2000",4.6
4f15c1beeeaabc8234001d1b,6,C1310,1,2,M,"Ammonium sulfate",5.6
4f15c1beeeaabc8234001d1b,6,C1310,2,0.1,M,"Sodium citrate tribasic dihydrate",5.6
4f15c1beeeaabc8234001d1b,6,C1310,3,0.2,M,"Potassium sodium tartrate tetrahydrate",5.6
4f15c1beeeaabc8234001d1c,6,C1311,1,0.5,M,"Ammonium sulfate",5.6
4f15c1beeeaabc8234001d1c,6,C1311,2,1,M,"Lithium sulfate monohydrate",5.6
4f15c1beeeaabc8234001d1c,6,C1311,3,0.1,M,"Sodium citrate tribasic dihydrate",5.6
4f15c1beeeaabc8234001d1d,6,C1312,1,0.5,M,"Sodium chloride",5.6
4f15c1beeeaabc8234001d1d,6,C1312,2,0.1,M,"Sodium citrate tribasic dihydrate",5.6
